"tokenid","total_score","residential_score","commercial_score","industrial_score","residential_boost","commercial_boost","industrial_boost","residential_buildings","commercial_buildings","industrial_buildings","public_buildings","launcher","crossing_type","color_scheme","gradient_direction","hospital","police station","fire station","football stadium","baseball stadium","soccer stadium","wind farm","solar farm","nuclear power plant","metroverse theatre","metroverse museum","metcinema","rocket launch site","crypto mining facility","unbelievaltable","rail-x-rail","river-x-river","neo tokyo throne","etherorcs battle arena","karafuru vending machine","terra attack launcher","omni attack launcher","plasma attack launcher","metro attack launcher","terra shield launcher","omni shield launcher","plasma shield launcher","metro shield launcher","terra boost launcher","omni boost launcher","plasma boost launcher","metro boost launcher"
"16557","268","81","83","68","0.13","0.13","0.09","9","8","8","5","Metro Shield Launcher","river-x-street","-60","-80",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"16558","237","106","58","37","0.25","0.23","0.19","11","6","6","7","Plasma Shield Launcher","street-x-street","-180","160",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"16559","270","74","82","114","0.23","0.22","0.1","7","8","12","6","0","street-x-street","-180","160",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16560","309","123","124","62","0.24","0.24","0.18","12","12","7","6","0","rail-x-rail","-100","-120",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16561","283","69","69","145","0.15","0.15","0.12","10","9","14","4","0","street-x-street","160","140",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16562","290","112","102","76","0.18","0.18","0.11","13","10","10","5","0","street-x-street","80","0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16563","315","123","116","40","0.12","0.12","0.08","14","11","7","3","Plasma Attack Launcher","street-x-street","120","100",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"16564","334","93","150","91","0.15","0.15","0.09","7","10","11","4","0","street-x-river","-160","0",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16565","297","59","92","146","0.16","0.16","0.09","6","10","13","4","0","rail-x-river","-80","-100",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16566","268","86","110","72","0.24","0.23","0.14","10","11","7","6","0","river-x-street","-180","160",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16567","339","105","124","74","0.05","0.05","0","10","13","9","2","Plasma Shield Launcher","street-x-rail","-80","-100",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"16568","286","74","111","101","0.21","0.2","0.13","7","13","11","5","0","rail-x-street","-120","-140",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16569","347","133","85","93","0.1","0.1","0.1","13","8","11","2","Terra Boost Launcher","rail-x-street","20","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"16570","274","93","96","85","0.13","0.13","0.1","9","11","12","5","0","street-x-rail","80","60",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16571","322","139","98","85","0.11","0.11","0.05","13","7","6","3","0","river-x-rail","120","100",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16572","319","81","128","110","0.1","0.1","0.04","11","10","10","3","0","street-x-rail","100","80",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16573","233","66","102","65","0.22","0.22","0.18","10","11","9","7","0","street-x-street","0","-20",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16574","357","74","68","215","0.12","0.12","0.09","10","8","15","3","0","river-x-street","-140","-160",1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16575","363","150","76","137","0.11","0.11","0.08","12","8","13","3","0","rail-x-street","80","60",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16576","299","145","87","67","0.14","0.14","0.08","15","10","10","4","0","rail-x-river","-20","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16577","326","75","72","179","0.11","0.11","0.05","9","8","14","3","0","street-x-street","100","80",0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16578","318","102","132","48","0.16","0.15","0.04","10","10","5","4","Plasma Boost Launcher","river-x-street","80","60",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"16579","293","67","97","129","0.06","0.06","0.03","8","9","16","2","0","rail-x-rail","40","20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16580","343","100","130","113","0.08","0.08","0.05","10","8","11","2","0","street-x-street","120","100",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16581","324","139","110","75","0.14","0.14","0.12","13","11","8","3","0","street-x-street","-100","-120",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16582","240","119","71","50","0.13","0.12","0.05","13","9","7","3","0","street-x-street","160","140",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16583","324","63","113","112","0.23","0.23","0.16","7","9","11","6","Metro Boost Launcher","street-x-street","0","-20",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16584","314","62","131","85","0.09","0.09","0.04","8","11","7","3","Metro Boost Launcher","street-x-river","-120","-140",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16585","287","103","82","102","0.03","0.03","0","12","12","7","1","0","rail-x-street","80","60",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16586","346","99","110","101","0.14","0.14","0.07","9","8","9","4","Omni Attack Launcher","rail-x-street","-80","-100",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"16587","287","106","72","73","0.19","0.18","0.08","12","4","9","5","Omni Attack Launcher","street-x-rail","-60","-80",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"16588","226","73","51","102","0.2","0.19","0.1","10","7","13","5","0","street-x-street","100","80",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16589","282","126","86","70","0.16","0.15","0.07","13","10","10","4","0","street-x-street","-60","-80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16590","317","166","71","80","0.17","0.16","0.1","15","8","9","4","0","street-x-street","60","40",0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16591","307","78","145","84","0.28","0.27","0.16","9","12","6","7","0","street-x-street","-140","0",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16592","297","127","60","110","0.2","0.2","0.13","11","8","9","5","0","rail-x-rail","20","0",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16593","324","80","121","87","0.05","0.05","0.05","9","15","9","3","Terra Attack Launcher","river-x-street","-20","-40",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"16594","270","128","66","76","0.32","0.31","0.24","11","7","9","7","0","street-x-rail","-160","-180",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16595","295","48","80","131","0.15","0.14","0.04","9","9","11","4","Plasma Shield Launcher","street-x-street","80","60",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"16596","266","65","75","126","0.22","0.2","0.07","9","8","14","5","0","rail-x-rail","80","0",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16597","290","93","98","99","0.27","0.26","0.12","12","7","11","7","0","rail-x-street","120","100",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16598","290","130","72","88","0.19","0.19","0.13","13","10","10","5","0","street-x-street","-180","160",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16599","259","65","91","67","0.2","0.2","0.13","9","11","8","5","Terra Shield Launcher","rail-x-street","140","120",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"16600","295","150","92","53","0.11","0.1","0.04","16","8","6","3","0","street-x-river","80","60",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16601","292","100","97","59","0.19","0.19","0.12","11","12","5","5","Metro Attack Launcher","rail-x-street","-140","-160",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"16602","285","98","71","80","0.26","0.25","0.09","9","6","7","7","Omni Boost Launcher","street-x-street","-80","-100",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"16603","306","88","96","122","0.03","0.03","0","9","10","16","1","0","street-x-street","80","60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16604","308","51","182","75","0.15","0.14","0.05","7","13","12","4","0","street-x-street","-180","160",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"16605","269","67","66","136","0.14","0.14","0.14","9","9","11","5","0","street-x-river","-180","160",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16606","287","121","115","51","0.11","0.11","0.04","14","12","8","3","0","street-x-street","-120","0",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16607","355","100","72","147","0.12","0.12","0.08","10","9","13","3","Plasma Boost Launcher","river-x-street","160","140",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"16608","307","59","147","65","0.18","0.17","0.05","7","14","8","5","Plasma Attack Launcher","street-x-street","-40","-60",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"16609","333","137","70","126","0.11","0.11","0.08","12","8","13","3","0","rail-x-street","-120","-140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16610","331","70","88","173","0.09","0.09","0.03","7","11","13","3","0","rail-x-street","40","20",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16611","319","76","117","126","0.15","0.14","0.03","9","10","10","4","0","rail-x-street","-120","-140",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16612","275","88","63","124","0.1","0.09","0.11","8","9","14","4","0","street-x-street","20","0",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16613","296","44","167","85","0.17","0.16","0.13","6","9","11","5","0","street-x-street","-80","0",0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16614","302","98","123","81","0.25","0.25","0.12","9","12","9","7","0","street-x-street","-140","-160",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16615","264","55","126","83","0.16","0.15","0.07","6","14","12","4","0","rail-x-rail","40","20",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16616","306","76","133","97","0.15","0.15","0.08","11","10","10","4","0","rail-x-rail","-120","-140",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"16617","301","109","120","72","0.14","0.13","0.09","14","9","10","3","0","rail-x-street","-80","-100",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16618","274","60","147","67","0.24","0.24","0.15","7","13","9","6","0","rail-x-river","60","40",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16619","309","93","92","88","0.24","0.23","0.13","10","8","8","6","Metro Attack Launcher","rail-x-rail","-80","-100",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"16620","291","96","65","94","0.18","0.18","0.09","11","6","12","5","Metro Shield Launcher","rail-x-rail","-180","160",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"16621","322","86","121","115","0.12","0.11","0.03","10","10","12","3","0","street-x-river","160","140",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16622","262","103","76","83","0.18","0.17","0.09","10","9","9","4","0","rail-x-street","100","80",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16623","284","71","106","107","0.14","0.14","0.04","11","10","11","4","0","street-x-street","-180","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16624","285","66","123","96","0.17","0.17","0.08","8","11","12","5","0","river-x-rail","-160","-180",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16625","329","95","99","99","0.06","0.06","0.04","10","12","9","2","Plasma Boost Launcher","street-x-rail","-40","-60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"16626","248","72","84","92","0.04","0.04","0.1","10","13","12","3","0","rail-x-street","-120","-140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16627","287","73","107","107","0.28","0.28","0.19","5","9","14","7","0","river-x-street","160","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16628","260","92","81","51","0.16","0.16","0.18","12","9","5","6","Terra Attack Launcher","river-x-rail","-40","-60",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"16629","280","142","75","63","0.28","0.27","0.17","13","7","8","7","0","street-x-street","-80","-100",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16630","275","66","89","84","0.18","0.17","0.04","9","10","10","5","Terra Attack Launcher","river-x-street","100","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"16631","279","61","132","86","0.2","0.19","0.07","10","9","9","5","0","street-x-rail","0","-20",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"16632","315","102","114","99","0.23","0.22","0.14","10","8","8","7","0","rail-x-river","-20","-40",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16633","254","63","125","66","0.14","0.13","0.03","10","15","9","4","0","street-x-rail","40","20",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16634","267","79","120","68","0.2","0.19","0.07","9","8","10","5","0","street-x-street","0","-20",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"16635","329","67","174","88","0.31","0.3","0.26","6","14","8","8","0","street-x-street","-40","-60",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16636","297","143","70","84","0.3","0.3","0.24","10","8","7","7","0","street-x-street","60","40",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16637","309","85","124","100","0.05","0.05","0.06","11","7","10","4","0","street-x-rail","-160","-180",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16638","296","116","108","72","0.18","0.17","0.1","10","10","7","6","0","rail-x-street","40","20",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16639","289","52","91","146","0.15","0.15","0.09","8","12","17","4","0","street-x-rail","160","140",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16640","251","113","56","82","0.14","0.14","0.08","13","7","12","4","0","street-x-river","160","140",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16641","282","66","87","129","0.1","0.09","0.1","8","10","11","4","0","rail-x-street","-40","-60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16642","285","120","74","91","0.22","0.21","0.22","12","6","13","7","0","street-x-street","-60","-80",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16643","261","65","111","49","0.19","0.18","0.13","8","13","6","6","Terra Attack Launcher","street-x-rail","160","140",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"16644","300","113","102","85","0.2","0.2","0.08","12","9","10","6","0","rail-x-rail","-160","-180",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16645","297","132","64","101","0.13","0.13","0.09","13","7","8","5","0","street-x-street","120","100",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16646","282","115","86","81","0.02","0.02","0.06","12","11","9","3","0","rail-x-street","40","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16647","274","88","92","94","0.14","0.14","0.05","11","10","9","4","0","river-x-street","-180","160",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16648","276","104","60","112","0.21","0.21","0.11","12","8","11","6","0","street-x-street","-80","-100",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16649","318","60","117","105","0.17","0.16","0.09","8","13","10","4","Plasma Shield Launcher","street-x-rail","-40","0",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"16650","331","85","127","119","0.16","0.15","0.07","10","13","11","4","0","street-x-street","-120","-140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16651","275","89","99","87","0.15","0.14","0.05","9","10","9","4","0","street-x-street","80","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16652","297","119","84","94","0.18","0.18","0.11","11","9","10","5","0","river-x-street","40","20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16653","275","94","125","56","0.13","0.13","0.09","11","14","8","5","0","rail-x-river","-60","-80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16654","296","73","100","123","0.21","0.2","0.12","9","10","11","5","0","street-x-rail","-80","-100",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16655","275","101","103","71","0.16","0.16","0.07","9","10","9","5","0","rail-x-street","-120","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16656","266","92","83","91","0.16","0.16","0.07","11","9","11","5","0","street-x-river","40","20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16657","291","63","122","106","0.16","0.16","0.1","6","14","9","4","0","river-x-street","-180","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16658","287","89","123","75","0.09","0.09","0.04","11","15","10","3","0","street-x-rail","-20","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16659","275","82","47","110","0.14","0.14","0.14","10","6","12","6","Omni Shield Launcher","rail-x-rail","-60","-80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"16660","298","98","130","70","0.25","0.24","0.17","8","10","7","7","0","street-x-street","160","140",0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16661","308","62","145","101","0.22","0.21","0.08","5","12","11","6","0","street-x-river","-140","-160",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16662","326","145","78","103","0.24","0.23","0.12","13","8","10","6","0","street-x-river","40","20",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16663","313","61","121","131","0.16","0.16","0.07","7","11","13","5","0","street-x-rail","-20","-40",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16664","292","79","91","86","0.1","0.09","0","10","13","13","3","Terra Attack Launcher","rail-x-street","-100","-120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"16665","261","77","82","102","0.18","0.17","0.05","8","9","12","5","0","street-x-street","100","80",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16666","362","77","113","136","0.2","0.19","0.09","7","7","14","5","Metro Attack Launcher","street-x-rail","80","60",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"16667","277","83","61","133","0.26","0.25","0.16","8","6","15","8","0","rail-x-street","-40","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16668","297","113","52","132","0.1","0.09","0","14","7","11","3","0","street-x-street","-140","-160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16669","296","101","67","92","0.17","0.17","0.1","10","8","10","4","Metro Attack Launcher","rail-x-street","0","-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"16670","299","155","32","112","0.2","0.19","0.15","13","5","9","4","0","rail-x-rail","-40","-60",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16671","295","117","70","108","0.24","0.23","0.13","11","8","14","6","0","rail-x-street","-60","-80",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16672","342","88","111","143","0.07","0.07","0.04","10","12","14","2","0","rail-x-street","-40","-60",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16673","316","101","88","127","0.12","0.12","0.08","11","10","13","3","0","river-x-rail","-160","-180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16674","277","135","84","58","0.18","0.17","0.13","13","9","7","5","0","street-x-street","-140","-160",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16675","293","93","113","87","0.14","0.14","0.04","11","12","11","4","0","rail-x-river","-140","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16676","346","156","90","64","0.13","0.13","0.04","12","9","11","4","Omni Boost Launcher","street-x-rail","160","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"16677","334","105","137","92","0.08","0.08","0.04","12","11","9","2","0","rail-x-street","-160","-180",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16678","315","115","90","110","0.12","0.12","0.08","12","11","13","3","0","rail-x-street","-80","-100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
